id,z_id,lat,lng,description,created_at,direction,price,space_number,b_id,num_space,meter_type,g_pm_zone,g_subzone,g_zone,street
2538,434,42.348921,-71.078066,,2019-05-14 15:34:17.372445+00,South,0.25,"",2813,1,SINGLE-SPACE,"",0DA,DA,Blagden St.
2539,435,42.348718,-71.076564,,2019-05-14 15:34:17.372445+00,East,0.25,"",2822,1,SINGLE-SPACE,"",0DA,DA,Dartmouth St.
2540,436,42.34839,-71.076359,,2019-05-14 15:34:17.372445+00,North,0.25,"",2824,1,SINGLE-SPACE,"",0DA,DA,Stuart St.
2541,440,42.348744,-71.074341,,2019-05-14 15:34:17.372445+00,West,0.25,"",2842,1,SINGLE-SPACE,"",0DA,DA,Clarendon St.
2542,442,42.348328,-71.073443,,2019-05-14 15:34:17.372445+00,North,0.25,"",2863,1,SINGLE-SPACE,442,0DA,DA,Stanhope St.
2543,443,42.348244,-71.073938,,2019-05-14 15:34:17.372445+00,East,0.25,"",2870,1,SINGLE-SPACE,"",0DA,DA,Clarendon St.
2544,1002,42.348954,-71.07408,,2019-05-14 15:34:17.372445+00,South,0.25,"",2878,1,SINGLE-SPACE,"",0DA,DA,Stuart St.
2545,444,42.349036,-71.073783,,2019-05-14 15:34:17.372445+00,South,0.25,"",2880,1,SINGLE-SPACE,"",0DA,DA,Stuart St.
2546,445,42.34964,-71.071592,,2019-05-14 15:34:17.372445+00,South,0.25,"",2892,1,SINGLE-SPACE,"",0DA,DA,Stuart St.
2547,447,42.350147,-71.070128,,2019-05-14 15:34:17.372445+00,North,0.25,"",2908,1,SINGLE-SPACE,"",0DA,DA,Stuart St.
2548,448,42.349959,-71.070843,,2019-05-14 15:34:17.372445+00,North,0.25,"",2915,1,SINGLE-SPACE,"",0DA,DA,Stuart St.
2549,449,42.34962,-71.072169,,2019-05-14 15:34:17.372445+00,East,0.25,"",2928,1,SINGLE-SPACE,"",0DA,DA,Berkeley St.
2550,450,42.350437,-71.072383,,2019-05-14 15:34:17.372445+00,South,0.25,"",2939,1,SINGLE-SPACE,"",0DA,DA,St James Av.
2551,451,42.350963,-71.070939,,2019-05-14 15:34:17.372445+00,North,0.25,"",2949,1,SINGLE-SPACE,"",0DA,DA,St James Av.
2552,453,42.350739,-71.072712,,2019-05-14 15:34:17.372445+00,South,0.25,"",2972,1,SINGLE-SPACE,"",0DA,DA,Providence St.
2553,1005,42.358353,-71.054113,,2019-05-14 15:34:17.372445+00,North,0.25,599,113,1,MULTI-SPACE STALL,939,0MS,MS,Broad St S-f.
2554,1,42.363396,-71.051135,,2019-05-14 15:34:17.372445+00,West,0.25,"",125,1,SINGLE-SPACE,"",0AA,AA,Atlantic Av.
2555,3,42.362638,-71.050951,,2019-05-14 15:34:17.372445+00,East,0.25,"",138,1,SINGLE-SPACE,"",0AA,AA,Atlantic Av.
2556,4,42.357322,-71.050783,,2019-05-14 15:34:17.372445+00,East,0.25,"",149,1,SINGLE-SPACE,"",0AA,AA,Atlantic Av.
2557,6,42.358105,-71.0513,,2019-05-14 15:34:17.372445+00,East,0.25,"",157,1,SINGLE-SPACE,"",0AA,AA,Atlantic Av.
2558,7,42.358244,-71.051342,,2019-05-14 15:34:17.372445+00,East,0.25,"",159,1,SINGLE-SPACE,"",0AA,AA,Atlantic Av.
2559,8,42.361809,-71.054265,,2019-05-14 15:34:17.372445+00,West,0.25,"",165,1,SINGLE-SPACE,"",0AA,AA,Cross St.
2560,9,42.351475,-71.075356,,2019-05-14 15:34:17.372445+00,South,0.25,"",169,1,SINGLE-SPACE,"",0AB,AB,Newbury St.
2561,10,42.350921,-71.077832,,2019-05-14 15:34:17.372445+00,North,0.25,"",171,1,SINGLE-SPACE,"",0AB,AB,Newbury St.
2562,11,42.350225,-71.079773,,2019-05-14 15:34:17.372445+00,East,0.25,"",175,1,SINGLE-SPACE,"",0AB,AB,Exeter St.
2563,13,42.34905,-71.084002,,2019-05-14 15:34:17.372445+00,East,0.25,"",177,1,SINGLE-SPACE,"",0AB,AB,Gloucester St.
2564,17,42.34882,-71.082299,,2019-05-14 15:34:17.372445+00,North,0.25,"",180,1,SINGLE-SPACE,"",0AB,AB,Boylston St.
2565,18,42.349546,-71.082038,,2019-05-14 15:34:17.372445+00,East,0.25,"",184,1,SINGLE-SPACE,"",0AB,AB,Fairfield St.
2566,19,42.349185,-71.080968,,2019-05-14 15:34:17.372445+00,North,0.25,"",186,1,SINGLE-SPACE,"",0AB,AB,Boylston St.
2567,24,42.351844,-71.071627,,2019-05-14 15:34:17.372445+00,South,0.25,"",197,1,SINGLE-SPACE,"",0AB,AB,Boylston St.
2568,26,42.36355,-71.06144,,2019-05-14 15:34:17.372445+00,East,0.25,"",198,1,SINGLE-SPACE,"",0AC,AC,Merrimac St.
2569,27,42.363757,-71.062233,,2019-05-14 15:34:17.372445+00,East,0.25,"",202,1,SINGLE-SPACE,"",0AC,AC,Merrimac St.
2570,28,42.3643,-71.062563,,2019-05-14 15:34:17.372445+00,East,0.25,"",207,1,SINGLE-SPACE,"",0AC,AC,Lancaster St.
2571,34,42.363397,-71.059762,,2019-05-14 15:34:17.372445+00,East,0.25,"",211,1,SINGLE-SPACE,"",0AC,AC,Friend St.
2572,39,42.365579,-71.058615,,2019-05-14 15:34:17.372445+00,West,0.25,"",214,1,SINGLE-SPACE,"",0AC,AC,Medford St.
2573,945,42.366491,-71.058559,,2019-05-14 15:34:17.372445+00,North,0.25,"",221,1,SINGLE-SPACE,"",0AC,AC,N Washington.
2574,946,42.364475,-71.058194,,2019-05-14 15:34:17.372445+00,South,0.25,"",234,1,SINGLE-SPACE,"",0AC,AC,N Washington.
2575,947,42.365304,-71.058299,,2019-05-14 15:34:17.372445+00,South,0.25,"",239,1,SINGLE-SPACE,"",0AC,AC,N Washington.
2576,948,42.363781,-71.063203,,2019-05-14 15:34:17.372445+00,West,0.25,"",247,1,SINGLE-SPACE,"",0AC,AC,Merrimac St.
2577,949,42.366911,-71.064853,,2019-05-14 15:34:17.372445+00,South,0.25,"",251,1,SINGLE-SPACE,"",0AC,AC,Nashua St.
2578,950,42.366795,-71.064431,,2019-05-14 15:34:17.372445+00,South,0.25,"",259,1,SINGLE-SPACE,"",0AC,AC,Nashua St.
2579,40,42.346556,-71.042454,,2019-05-14 15:34:17.372445+00,North,0.25,"",267,1,SINGLE-SPACE,"",0AD,AD,Summer St.
2580,47,42.348968,-71.04772,,2019-05-14 15:34:17.372445+00,South,0.25,"",331,1,SINGLE-SPACE,"",0AD,AD,Summer St.
2581,50,42.346129,-71.042511,,2019-05-14 15:34:17.372445+00,West,0.25,"",348,1,SINGLE-SPACE,"",0AD,AD,D Street.
2582,51,42.345484,-71.043221,,2019-05-14 15:34:17.372445+00,West,0.25,"",357,1,SINGLE-SPACE,"",0AD,AD,D Street.
2583,53,42.341396,-71.047734,,2019-05-14 15:34:17.372445+00,East,0.25,"",429,1,SINGLE-SPACE,"",0AD,AD,D Street.
2584,951,42.344211,-71.0444,,2019-05-14 15:34:17.372445+00,East,0.25,"",454,1,SINGLE-SPACE,"",0AD,AD,D Street.
2585,55,42.361097,-71.062959,,2019-05-14 15:34:17.372445+00,North,0.25,"",491,1,SINGLE-SPACE,"",0AE,AE,Bowdoin St.
2586,57,42.359777,-71.062762,,2019-05-14 15:34:17.372445+00,South,0.25,"",507,1,SINGLE-SPACE,"",0AE,AE,Bowdoin St.
2587,59,42.360391,-71.062786,,2019-05-14 15:34:17.372445+00,South,0.25,"",516,1,SINGLE-SPACE,"",0AE,AE,Bowdoin St.
2588,64,42.361307,-71.064479,,2019-05-14 15:34:17.372445+00,North,0.25,"",524,1,SINGLE-SPACE,"",0AE,AE,Cambridge St.
2589,66,42.361556,-71.066765,,2019-05-14 15:34:17.372445+00,East,0.25,"",537,1,SINGLE-SPACE,"",0AE,AE,Blossom St.
2590,67,42.363456,-71.066855,,2019-05-14 15:34:17.372445+00,East,0.25,"",546,1,SINGLE-SPACE,"",0AE,AE,Blossom St.
2591,68,42.364045,-71.067527,,2019-05-14 15:34:17.372445+00,North,0.25,"",555,1,SINGLE-SPACE,"",0AE,AE,Blossom St.
2592,70,42.363382,-71.067098,,2019-05-14 15:34:17.372445+00,West,0.25,"",567,1,SINGLE-SPACE,"",0AE,AE,Blossom St.
2593,71,42.362095,-71.067058,,2019-05-14 15:34:17.372445+00,West,0.25,"",582,1,SINGLE-SPACE,"",0AE,AE,Blossom St.
2594,72,42.361288,-71.067116,,2019-05-14 15:34:17.372445+00,North,0.25,"",591,1,SINGLE-SPACE,"",0AE,AE,Cambridge St.
2595,74,42.362077,-71.067952,,2019-05-14 15:34:17.372445+00,West,0.25,"",594,1,SINGLE-SPACE,"",0AE,AE,N Anderson St.
2596,77,42.361251,-71.068815,,2019-05-14 15:34:17.372445+00,North,0.25,"",610,1,SINGLE-SPACE,"",0AE,AE,Cambridge St.
2597,79,42.361006,-71.069373,,2019-05-14 15:34:17.372445+00,South,0.25,"",614,1,SINGLE-SPACE,"",0AE,AE,Cambridge St.
2598,83,42.361104,-71.064359,,2019-05-14 15:34:17.372445+00,South,0.25,"",624,1,SINGLE-SPACE,"",0AE,AE,Cambridge St.
2599,84,42.361133,-71.063519,,2019-05-14 15:34:17.372445+00,South,0.25,"",626,1,SINGLE-SPACE,"",0AE,AE,Cambridge St.
2600,85,42.349542,-71.044133,,2019-05-14 15:34:17.372445+00,North,0.25,"",627,1,SINGLE-SPACE,"",0AF,AF,Congress St.
2601,87,42.349729,-71.044883,,2019-05-14 15:34:17.372445+00,East,0.25,"",635,1,SINGLE-SPACE,"",0AF,AF,East Service Rd.
2602,88,42.349675,-71.045057,,2019-05-14 15:34:17.372445+00,West,0.25,"",641,1,SINGLE-SPACE,"",0AF,AF,East Service Rd.
2603,89,42.349326,-71.04687,,2019-05-14 15:34:17.372445+00,South,0.25,"",649,1,SINGLE-SPACE,"",0AF,AF,Congress St.
2604,90,42.349335,-71.045493,,2019-05-14 15:34:17.372445+00,North,0.25,"",663,1,SINGLE-SPACE,"",0AF,AF,Congress St.
2605,92,42.349749,-71.046973,,2019-05-14 15:34:17.372445+00,East,0.25,"",678,1,SINGLE-SPACE,"",0AF,AF,Boston Wharf Rd.
2606,93,42.351613,-71.045699,,2019-05-14 15:34:17.372445+00,West,0.25,"",689,1,SINGLE-SPACE,"",0AF,AF,Boston Wharf Rd.
2607,954,42.350427,-71.048435,,2019-05-14 15:34:17.372445+00,North,0.25,"",697,1,SINGLE-SPACE,"",0AF,AF,Congress St.
2608,953,42.350512,-71.048568,,2019-05-14 15:34:17.372445+00,North,0.25,"",699,1,SINGLE-SPACE,"",0AF,AF,Congress St.
2609,98,42.351136,-71.049798,,2019-05-14 15:34:17.372445+00,South,0.25,"",714,1,SINGLE-SPACE,"",0AF,AF,Congress St.
2610,100,42.349244,-71.049651,,2019-05-14 15:34:17.372445+00,North,0.25,"",729,1,SINGLE-SPACE,"",0AF,AF,Melcher St.
2611,101,42.35037,-71.050791,,2019-05-14 15:34:17.372445+00,South,0.25,"",734,1,SINGLE-SPACE,"",0AF,AF,Summer St.
2612,103,42.349635,-71.049279,,2019-05-14 15:34:17.372445+00,South,0.25,"",748,1,SINGLE-SPACE,"",0AF,AF,Summer St.
2613,102,42.349041,-71.04792,,2019-05-14 15:34:17.372445+00,North,0.25,"",761,1,SINGLE-SPACE,"",0AF,AF,Summer St.
2614,952,42.349935,-71.049403,,2019-05-14 15:34:17.372445+00,North,0.25,"",771,1,SINGLE-SPACE,"",0AF,AF,Summer St.
2615,990,42.349773,-71.047706,,2019-05-14 15:34:17.372445+00,South,0.25,"",788,1,SINGLE-SPACE,"",0AF,AF,Congress St.
2616,108,42.375582,-71.053268,,2019-05-14 15:34:17.372445+00,East,0.25,"",802,1,SINGLE-SPACE,"",0AG,AG,First Avenue.
2617,109,42.376649,-71.052954,,2019-05-14 15:34:17.372445+00,South,0.25,"",816,1,SINGLE-SPACE,"",0AG,AG,Ninth Street.
2618,111,42.375379,-71.054062,,2019-05-14 15:34:17.372445+00,North,0.25,"",835,1,SINGLE-SPACE,"",0AG,AG,Seventh Street.
2619,112,42.375799,-71.05443,,2019-05-14 15:34:17.372445+00,South,0.25,"",844,1,SINGLE-SPACE,"",0AG,AG,Seventh Street.
2620,113,42.375511,-71.054124,,2019-05-14 15:34:17.372445+00,South,0.25,"",849,1,SINGLE-SPACE,"",0AG,AG,Seventh Street.
2621,114,42.374928,-71.054779,,2019-05-14 15:34:17.372445+00,North,0.25,"",851,1,SINGLE-SPACE,"",0AG,AG,Sixth Street.
2622,115,42.375356,-71.055167,,2019-05-14 15:34:17.372445+00,South,0.25,"",860,1,SINGLE-SPACE,"",0AG,AG,Sixth Street.
2623,116,42.345098,-71.052505,,2019-05-14 15:34:17.372445+00,East,0.25,"",864,1,SINGLE-SPACE,"",0AH,AH,A Street.
2624,117,42.349048,-71.049565,,2019-05-14 15:34:17.372445+00,West,0.25,"",893,1,SINGLE-SPACE,"",0AH,AH,A Street.
2625,118,42.348685,-71.049841,,2019-05-14 15:34:17.372445+00,West,0.25,"",897,1,SINGLE-SPACE,"",0AH,AH,A Street.
2626,119,42.346499,-71.051634,,2019-05-14 15:34:17.372445+00,West,0.25,"",903,1,SINGLE-SPACE,"",0AH,AH,A Street.
2627,120,42.359947,-71.059856,,2019-05-14 15:34:17.372445+00,East,0.25,"",920,1,SINGLE-SPACE,"",0BA,BA,Cambridge St.
2628,121,42.360065,-71.059905,,2019-05-14 15:34:17.372445+00,East,0.25,"",922,1,SINGLE-SPACE,"",0BA,BA,Cambridge St.
2629,975,42.361207,-71.061676,,2019-05-14 15:34:17.372445+00,North,0.25,"",932,1,SINGLE-SPACE,"",0BA,BA,Cambridge St.
2630,122,42.361284,-71.062,,2019-05-14 15:34:17.372445+00,North,0.25,"",936,1,SINGLE-SPACE,"",0BA,BA,Cambridge St.
2631,127,42.362017,-71.062536,,2019-05-14 15:34:17.372445+00,North,0.25,"",978,1,SINGLE-SPACE,"",0BA,BA,New Chardon St.
2632,128,42.361097,-71.062361,,2019-05-14 15:34:17.372445+00,South,0.25,"",983,1,SINGLE-SPACE,"",0BA,BA,Cambridge St.
2633,129,42.360775,-71.061239,,2019-05-14 15:34:17.372445+00,South,0.25,"",993,1,SINGLE-SPACE,"",0BA,BA,Cambridge St.
2634,1000,42.358983,-71.059909,,2019-05-14 15:34:17.372445+00,West,0.25,"",1009,1,SINGLE-SPACE,"",0BA,BA,Tremont St.
2635,131,42.361397,-71.057062,,2019-05-14 15:34:17.372445+00,East,0.25,"",1020,1,SINGLE-SPACE,"",0BA,BA,Union St.
2636,132,42.36162,-71.057329,,2019-05-14 15:34:17.372445+00,West,0.25,"",1025,1,SINGLE-SPACE,"",0BA,BA,Union St.
2637,134,42.356658,-71.057388,,2019-05-14 15:34:17.372445+00,West,0.25,"",1038,1,SINGLE-SPACE,"",0BA,BA,Devonshire St.
2638,135,42.355495,-71.057243,,2019-05-14 15:34:17.372445+00,East,0.25,"",1041,1,SINGLE-SPACE,"",0BA,BA,Devonshire St.
